IdAlumno,Prediccion,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100140993,0,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,6,0,NO,NO,MenosDe18,,PUBL,1
100140994,0,17.0,M,ATE,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,,PUBL,1
100140995,0,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,,PUBL,1
100140996,0,17.0,M,COMAS,LIMA,LIMA,Apoderado,3,0,NO,NO,MenosDe18,,PUBL,1
100140998,1,16.0,M,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,15,15,SI,SI,MenosDe18,,PRIV,1
100141003,0,21.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,0
100141015,0,18.0,F,COMAS,LIMA ,LIMA,Apoderado,6,0,NO,NO,MenosDe18,0.0,PRIV,0
100141019,0,18.0,M,INDEPENDENCIA,LIMA ,LIMA,Padre,6,3,SI,NO,MenosDe18,0.0,PUBL,0
100141026,0,21.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,6,0,NO,NO,Entre18y25,0.0,PUBL,0
100141027,0,19.0,M,CHACLACAYO,LIMA ,LIMA,Alumno,6,3,SI,NO,Entre18y25,0.0,PUBL,0
100141028,0,21.0,F,COMAS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100141029,0,17.0,M,CHORRILLOS,LIMA ,LIMA,Madre,0,2,NO,NO,MenosDe18,0.0,PUBL,0
100141036,1,17.0,F,LIMA,LIMA ,LIMA,Madre,12,12,SI,SI,MenosDe18,1.0,PUBL,0
100141037,0,17.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,8,6,SI,NO,MenosDe18,1.0,PUBL,1
100141040,0,18.0,M,BELLAVISTA,JAÉN,CAJAMARCA,Madre,6,0,SI,NO,MenosDe18,0.0,PUBL,0
100141041,0,20.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PUBL,0
100141051,0,17.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100141052,1,18.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,6,9,SI,NO,MenosDe18,0.0,PUBL,1
100141054,0,29.0,F,HUARAL,HUARAL ,LIMA,Alumno,3,3,NO,NO,Mayor25,0.0,PUBL,1
100141055,1,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,9,15,SI,NO,Entre18y25,0.0,PUBL,1
100141061,0,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,8,4,SI,NO,Entre18y25,0.0,PUBL,0
100141064,1,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,12,6,SI,NO,Entre18y25,1.0,PUBL,1
100141067,0,20.0,F,ATE,LIMA ,LIMA,Alumno,9,0,NO,NO,Entre18y25,1.0,PUBL,0
100141069,0,20.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100141082,0,17.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100141089,0,19.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,4,0,NO,NO,Entre18y25,1.0,PRIV,0
100141090,0,19.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100141093,0,24.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,3,0,SI,NO,Entre18y25,1.0,PUBL,1
100141096,0,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,3,NO,NO,Entre18y25,0.0,PUBL,0
100141101,0,17.0,M,CHORRILLOS,LIMA ,LIMA,Madre,3,0,SI,NO,MenosDe18,0.0,PUBL,0
100141102,0,24.0,F,ATE,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PRIV,0
100141110,0,19.0,F,ATE,LIMA ,LIMA,Alumno,3,0,SI,NO,Entre18y25,0.0,PRIV,0
100141111,0,18.0,F,COMAS,LIMA ,LIMA,Apoderado,6,3,SI,NO,MenosDe18,0.0,PRIV,0
100141122,0,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,6,6,SI,NO,Entre18y25,0.0,PRIV,0
100141129,0,31.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,3,3,SI,NO,Mayor25,0.0,PRIV,0
100141131,0,19.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,0,6,NO,NO,Entre18y25,0.0,PRIV,0
100141136,1,22.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,6,6,SI,NO,Entre18y25,0.0,PRIV,0
100141140,0,18.0,M,CHORRILLOS,LIMA ,LIMA,Apoderado,9,3,SI,NO,MenosDe18,0.0,PRIV,0
100141143,0,22.0,M,RÍMAC,LIMA ,LIMA,Alumno,0,3,NO,NO,Entre18y25,0.0,PRIV,0
100141148,0,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,0,6,NO,NO,MenosDe18,0.0,PRIV,0
100141152,1,19.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,18,18,SI,SI,Entre18y25,1.0,PRIV,1
100141158,0,18.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,0,3,NO,NO,MenosDe18,0.0,PRIV,0
100141165,0,16.0,M,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,6,3,NO,NO,MenosDe18,1.0,PRIV,0
100141168,1,21.0,F,COMAS,LIMA ,LIMA,Alumno,9,18,SI,NO,Entre18y25,1.0,PUBL,1
100141170,0,17.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100141182,0,19.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,0
100141196,0,25.0,M,ATE,LIMA ,LIMA,Alumno,2,0,NO,NO,Mayor25,0.0,PRIV,0
100141199,1,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,12,12,SI,NO,MenosDe18,0.0,PRIV,1
100141207,0,37.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,0
100141227,1,18.0,M,ANCÓN,LIMA ,LIMA,Apoderado,12,15,SI,NO,MenosDe18,1.0,PRIV,1
100141228,0,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,0,SI,NO,Entre18y25,0.0,PRIV,0
100141242,0,19.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100141243,0,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,9,0,NO,NO,Entre18y25,0.0,PUBL,0
100141249,0,18.0,F,SAN JERÓNIMO,LUYA,AMAZONAS,Apoderado,6,9,SI,NO,MenosDe18,1.0,PRIV,0
100141253,1,19.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,4,8,SI,NO,Entre18y25,1.0,PRIV,1
100141262,0,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Padre,6,0,NO,NO,MenosDe18,0.0,PRIV,0
100141272,1,17.0,F,LURIN,LIMA ,LIMA,Madre,9,21,SI,NO,MenosDe18,0.0,PRIV,1
100141282,0,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PUBL,0
100141290,0,19.0,F,COMAS,LIMA ,LIMA,Alumno,3,3,NO,NO,Entre18y25,0.0,PRIV,0
100141294,0,21.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,0
100141299,0,18.0,M,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100141301,0,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,6,0,SI,NO,MenosDe18,0.0,PRIV,0
100141302,0,17.0,F,ATE,LIMA ,LIMA,Madre,0,3,NO,NO,MenosDe18,0.0,PRIV,0
100141308,0,18.0,M,LIMA,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100141309,0,20.0,M,ATE,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PRIV,1
100141310,0,17.0,F,RÍMAC,LIMA ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PRIV,0
100141331,0,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100141342,0,17.0,M,TACNA,TACNA ,TACNA,Madre,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100141348,0,22.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,1.0,PRIV,0
100141372,0,17.0,M,SAN BARTOLO,LIMA ,LIMA,Padre,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100141373,0,18.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Madre,9,0,SI,NO,MenosDe18,0.0,PRIV,1
100141380,0,18.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,3,0,SI,NO,MenosDe18,0.0,PRIV,0
100141382,1,19.0,F,CIENEGUILLA,LIMA ,LIMA,Alumno,12,12,SI,NO,Entre18y25,1.0,PRIV,0
100141400,0,18.0,M,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100141406,1,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,12,SI,NO,MenosDe18,1.0,PRIV,1
100141410,1,18.0,F,SAN MIGUEL,LIMA ,LIMA,Apoderado,21,21,SI,SI,MenosDe18,1.0,PRIV,1
100141416,0,19.0,F,ATE,LIMA ,LIMA,Alumno,6,3,NO,NO,Entre18y25,0.0,PRIV,0
100141426,1,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,12,18,SI,NO,MenosDe18,1.0,PRIV,1
100141437,0,18.0,F,LOS OLIVOS,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,1.0,PRIV,0
100141442,1,25.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,15,9,SI,NO,Mayor25,1.0,PRIV,1
100141443,1,18.0,M,MALA,CAÑETE ,LIMA,Padre,18,18,SI,SI,MenosDe18,0.0,PRIV,1
100141444,0,17.0,F,BELLAVISTA,PROV. CONST. DEL CALLAO,CALLAO,Madre,6,0,NO,NO,MenosDe18,0.0,PRIV,0
100141447,0,24.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,1
100141457,0,18.0,F,COMAS,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100141470,0,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100141481,0,22.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,6,3,NO,NO,Entre18y25,1.0,PRIV,0
100141488,1,18.0,F,COLTA,PÀUCAR DEL SARA SARA,AYACUCHO,Apoderado,3,6,SI,NO,MenosDe18,0.0,PRIV,1
100141490,1,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,6,12,SI,NO,MenosDe18,0.0,PRIV,1
100141504,0,19.0,F,ANCÓN,LIMA ,LIMA,Alumno,12,3,SI,NO,Entre18y25,0.0,PRIV,1
100141507,0,21.0,F,SAN ANTONIO,HUAROCHIRÍ ,LIMA,Alumno,2,2,NO,NO,Entre18y25,1.0,PRIV,0
100141520,0,24.0,F,ATE,LIMA ,LIMA,Alumno,3,3,NO,NO,Entre18y25,0.0,PRIV,1
100141521,0,18.0,F,SURQUILLO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100141525,1,18.0,M,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,15,18,SI,NO,MenosDe18,0.0,PUBL,1
100141526,0,19.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,3,6,SI,NO,Entre18y25,1.0,PRIV,1
100141529,0,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PUBL,0
100141534,1,24.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,4,8,SI,NO,Entre18y25,1.0,PRIV,1
100141548,1,20.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,9,9,SI,NO,Entre18y25,1.0,PRIV,0
100141553,0,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100141558,0,26.0,F,SAN LUIS,CARLOS FERMÍN FITZCARRALD,ÁNCASH,Alumno,9,6,SI,NO,Mayor25,0.0,PRIV,0
100141559,0,25.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,3,0,NO,NO,Mayor25,1.0,PRIV,0
100141561,1,20.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,9,9,SI,NO,Entre18y25,1.0,PUBL,1
100141563,0,17.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,9,3,SI,NO,MenosDe18,0.0,PRIV,0
100141582,0,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,6,6,SI,NO,MenosDe18,0.0,PRIV,1
100141590,0,17.0,M,COMAS,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100141593,0,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100141595,1,25.0,M,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,12,12,SI,SI,Mayor25,1.0,PUBL,1
100141608,1,18.0,F,CHANCAY,HUARAL ,LIMA,Apoderado,6,3,NO,NO,MenosDe18,0.0,PUBL,0
100141609,1,23.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,3,6,NO,NO,Entre18y25,1.0,PUBL,0
100141620,0,19.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PUBL,0
100141625,0,20.0,F,PUNTA HERMOSA,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PUBL,0
100141634,0,19.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,3,6,NO,NO,Entre18y25,0.0,PUBL,0
100141640,0,18.0,M,CARABAYLLO,LIMA ,LIMA,Padre,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100141643,0,17.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,9,0,SI,NO,MenosDe18,0.0,PRIV,0
100141652,0,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100141653,0,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100141654,0,21.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,12,3,SI,NO,Entre18y25,1.0,PUBL,1
100141656,0,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,3,NO,NO,Entre18y25,1.0,PUBL,0
100141687,0,24.0,F,ATE,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,0
100141709,1,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,9,6,SI,NO,Entre18y25,1.0,PUBL,1
100141717,0,21.0,M,PUEBLO LIBRE,LIMA ,LIMA,Alumno,6,6,SI,NO,Entre18y25,1.0,PUBL,1
100141718,0,18.0,M,SURQUILLO,LIMA ,LIMA,Padre,6,3,NO,NO,MenosDe18,0.0,PUBL,0
100141722,0,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100141726,1,43.0,F,LA VICTORIA,LIMA ,LIMA,Alumno,6,0,NO,NO,Mayor25,1.0,PRIV,1
100141729,1,17.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,18,18,SI,SI,MenosDe18,1.0,PUBL,1
100141744,0,26.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PUBL,1
100141758,0,24.0,M,FRIAS,AYABACA ,PIURA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100141772,0,21.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,0
100141789,0,18.0,F,COMAS,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100141794,0,18.0,F,CARABAYLLO,LIMA ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PUBL,0
100141813,0,20.0,F,AYACUCHO,HUAMANGA,AYACUCHO,Alumno,2,2,NO,NO,Entre18y25,0.0,PUBL,0
100141814,0,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100141816,0,18.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Apoderado,3,3,NO,NO,MenosDe18,1.0,PUBL,0
100141830,1,18.0,M,LOS OLIVOS,LIMA ,LIMA,Apoderado,9,6,SI,NO,MenosDe18,0.0,PUBL,0
100141852,1,18.0,F,LOS OLIVOS,LIMA ,LIMA,Apoderado,18,18,SI,SI,MenosDe18,1.0,PUBL,1
100141853,0,19.0,F,PUEBLO LIBRE,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PUBL,0
100141855,0,18.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,0,3,NO,NO,MenosDe18,0.0,PUBL,0
100141856,0,17.0,F,INDEPENDENCIA,LIMA ,LIMA,Padre,3,6,NO,NO,MenosDe18,0.0,PUBL,0
100141858,0,18.0,F,PUEBLO LIBRE,LIMA ,LIMA,Apoderado,6,6,SI,NO,MenosDe18,0.0,PUBL,0
100141861,0,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,6,0,NO,NO,MenosDe18,0.0,PRIV,0
100141872,0,17.0,M,INDEPENDENCIA,LIMA ,LIMA,Madre,0,3,NO,NO,MenosDe18,0.0,PUBL,0
100141879,0,21.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,3,SI,NO,Entre18y25,1.0,PUBL,0
100141880,0,18.0,M,COMAS,LIMA ,LIMA,Apoderado,0,0,SI,NO,MenosDe18,0.0,PUBL,0
100141888,0,18.0,F,CASMA,CASMA,ÁNCASH,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100141894,1,23.0,M,CALLERIA,CORONEL PORTILLO ,UCAYALI,Alumno,9,9,SI,NO,Entre18y25,0.0,PRIV,1
100141896,0,18.0,M,PUENTE PIEDRA,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100141909,0,18.0,M,COMAS,LIMA ,LIMA,Apoderado,0,2,NO,NO,MenosDe18,0.0,PUBL,0
100141914,1,25.0,M,SAN ISIDRO,LIMA ,LIMA,Alumno,6,18,SI,NO,Mayor25,0.0,PUBL,1
100141915,0,19.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PUBL,0
100141917,0,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,2,2,NO,NO,MenosDe18,1.0,PUBL,1
100141925,0,18.0,F,SAYAN,HUAURA ,LIMA,Madre,2,2,SI,NO,MenosDe18,0.0,PUBL,0
100141934,1,20.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,12,18,SI,SI,Entre18y25,1.0,PUBL,1
100141935,0,17.0,F,LIMA,LIMA ,LIMA,Padre,2,4,NO,NO,MenosDe18,0.0,PUBL,0
100141942,0,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PUBL,0
100141944,0,18.0,F,SANTA ROSA DE QUIVES,CANTA ,LIMA,Apoderado,3,3,NO,NO,MenosDe18,1.0,PUBL,0
100141956,0,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100141957,1,18.0,M,ATE,LIMA ,LIMA,Madre,9,9,SI,NO,MenosDe18,1.0,PUBL,1
100141961,0,18.0,M,PUNO,PUNO ,PUNO,Apoderado,12,6,SI,NO,MenosDe18,0.0,PUBL,0
100141976,0,20.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,1.0,PUBL,0
100141977,0,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,6,3,SI,NO,MenosDe18,0.0,PUBL,0
100141980,1,19.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,15,12,SI,SI,Entre18y25,1.0,PUBL,1
100141982,0,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,9,6,SI,NO,MenosDe18,0.0,PUBL,0
100141986,1,17.0,M,HUARAL,HUARAL ,LIMA,Madre,9,12,SI,NO,MenosDe18,0.0,PUBL,1
100142005,0,17.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,1.0,PUBL,0
100142011,0,23.0,F,HUARAL,HUARAL ,LIMA,Alumno,3,0,SI,NO,Entre18y25,1.0,PUBL,1
100142025,0,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PUBL,0
100142051,0,25.0,F,ATE,LIMA ,LIMA,Alumno,6,0,NO,NO,Mayor25,0.0,PUBL,0
100142069,0,18.0,F,LA VICTORIA,LIMA ,LIMA,Madre,4,0,NO,NO,MenosDe18,0.0,PUBL,0
100142077,0,17.0,M,MALA,CAÑETE ,LIMA,Padre,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100142130,0,19.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100142131,0,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100142137,1,24.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,18,18,SI,SI,Entre18y25,1.0,PUBL,1
100142138,0,22.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,6,0,SI,NO,Entre18y25,1.0,PUBL,0
100142144,1,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,9,12,SI,NO,Entre18y25,1.0,PUBL,1
100142154,0,20.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100142162,0,18.0,M,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100142163,0,19.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,6,0,SI,NO,Entre18y25,0.0,PUBL,0
100142165,0,20.0,F,LIMA,LIMA ,LIMA,Alumno,0,2,NO,NO,Entre18y25,0.0,PUBL,0
100142187,1,30.0,F,SANTA ANITA,LIMA ,LIMA,Alumno,18,18,SI,SI,Mayor25,1.0,PUBL,1
100142230,0,21.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PUBL,1
100142231,0,20.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,3,6,SI,NO,Entre18y25,0.0,PUBL,0
100142232,0,27.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,3,0,NO,NO,Mayor25,0.0,PUBL,0
100142241,0,17.0,M,COMAS,LIMA ,LIMA,Madre,3,0,SI,NO,MenosDe18,1.0,PRIV,1
100142284,0,17.0,F,ATE,LIMA ,LIMA,Padre,0,3,SI,NO,MenosDe18,0.0,PUBL,0
100142329,0,18.0,F,CARABAYLLO,LIMA ,LIMA,Madre,6,3,SI,NO,MenosDe18,0.0,PUBL,0
100142331,1,20.0,F,LA VICTORIA,LIMA ,LIMA,Alumno,9,9,SI,NO,Entre18y25,0.0,PUBL,0
100142333,0,18.0,F,ATE,LIMA ,LIMA,Apoderado,6,0,SI,NO,MenosDe18,0.0,PUBL,1
100142347,0,18.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,3,3,SI,NO,MenosDe18,0.0,PUBL,0
100142350,0,23.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,1.0,PUBL,1
100142356,1,27.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,12,18,SI,NO,Mayor25,1.0,PRIV,1
100142361,0,23.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,1
100142362,1,22.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,12,12,SI,SI,Entre18y25,1.0,PRIV,1
100142369,1,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,18,18,SI,SI,MenosDe18,1.0,PRIV,1
100142373,0,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,3,NO,NO,Entre18y25,0.0,PRIV,0
100142374,0,19.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,0,6,NO,NO,Entre18y25,0.0,PRIV,1
100142388,0,18.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100142390,0,28.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,6,0,NO,NO,Mayor25,0.0,PRIV,1
100142401,1,19.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,12,18,SI,SI,Entre18y25,0.0,PRIV,1
100142411,0,19.0,M,SANTA ANITA,LIMA ,LIMA,Alumno,6,3,SI,NO,Entre18y25,0.0,PRIV,0
100142446,1,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,12,18,SI,NO,MenosDe18,1.0,PRIV,1
180000324,1,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,2,1,NO,SI,MenosDe18,1.0,PRIV,1
180000558,1,17.0,M,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,6,NO,NO,MenosDe18,0.0,PRIV,0
180000790,0,17.0,M,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,0
4200710473,0,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,1
4200810288,1,17.0,M,COMAS,LIMA,LIMA,Apoderado,0,1,NO,NO,MenosDe18,0.0,PRIV,1
